movie_id,title,release_date,genre_ids,popularity,vote_avg,vote_count,Rank,Name,Total_Rev,Domestic_Rev,Foreign_Rev,Foreign_Percent,Domestic_Percent
526047,"Godspeed: The Race Across America",2018-05-22,0,0.6,0,0,633,"Godspeed: The Race Across America",96690,96690,0,100,0
526051,"Look Away",2018-10-12,27,9.745,6,243,256,"Never Look Away",5083864,1304042,3779822,25.7,74.3
526051,"Look Away",2018-10-12,27,9.745,6,243,372,"Look Away",1119537,0,1119537,0,100
526103,Ride,2018-04-27,0,2.01,0,0,284,"The Rider",3434963,2419031,1015932,70.4,29.6
527415,"Lobster Cop",2018-06-22,35,2.035,0,1,216,"Lobster Cop",10373129,85693,10287436,0.8,99.2
527716,"The Texture of Falling",2018-06-01,18,2.748,9,1,861,"The Texture of Falling",5010,5010,0,100,0
527955,"Heading Home: The Tale of Team Israel",2018-02-10,99,1.96,0,0,545,"Heading Home: The Tale of Team Israel",207533,207533,0,100,0
528457,Sunset,2018-04-27,18,0.6,7.5,1,374,Sunset,1083299,164906,918393,15.2,84.8
528457,Sunset,2018-04-27,18,0.6,7.5,1,500,"Sunset Blvd. 2018 Re-release",299645,299645,0,100,0
529237,"Mantra: Sounds Into Silence",2017-06-02,99,0.888,4,1,590,"Mantra: Sounds Into Silence",135684,115013,20671,84.8,15.2
529784,"A Faithful Man",2018-10-07,35,5.817,5.7,79,340,"A Faithful Man",1719282,77491,1641791,4.5,95.5
530330,Perfect,2018-07-27,0,0.6,0,0,614,"John McEnroe: In the Realm of Perfection",114289,90964,23325,79.6,20.4
530454,"American Chaos",2018-09-14,99,4.798,6.5,8,818,"American Chaos",12368,12368,0,100,0
530748,Hum,2018-06-16,53,0.6,0,0,622,"Red Sorghum",108371,0,108371,0,100
530748,Hum,2018-06-16,53,0.6,0,0,712,"Humor Me",40099,40099,0,100,0
530822,Silence,2018-02-23,99,0.944,0,0,505,"The Silence of Others",289455,67986,221469,23.5,76.5
530822,Silence,2018-02-23,99,0.944,0,0,590,"Mantra: Sounds Into Silence",135684,115013,20671,84.8,15.2
530822,Silence,2018-02-23,99,0.944,0,0,694,"The Great Silence",53074,53074,0,100,0
531164,"Calling All Earthlings",2018-08-28,99,1.96,7,1,850,"Calling All Earthlings",6756,6756,0,100,0
531165,"Zoo Wars",2018-04-20,16,1.96,3.5,4,835,"Zoo Wars",8998,8998,0,100,0
532183,"Bandstand: The Broadway Musical",2018-06-25,10402,2.481,9,1,396,"BANDSTAND: The Broadway Musical on Screen",839554,839554,0,100,0
532183,"Bandstand: The Broadway Musical",2018-06-25,10402,2.481,9,1,636,"BANDSTAND: The Broadway Musical on Screen 2018 Re-release",91000,91000,0,100,0
532868,"Death of a Nation",2018-08-03,99,6.251,5.2,18,248,"Death of a Nation",5885881,5885881,0,100,0
532908,"Fahrenheit 11/9",2018-09-10,99,9.993,7.2,199,242,"Fahrenheit 11/9",6674168,6352306,321862,95.2,4.8
534282,Head,2015-03-28,27,0.684,1,1,545,"Heading Home: The Tale of Team Israel",207533,207533,0,100,0
534282,Head,2015-03-28,27,0.684,1,1,588,"Head Full of Honey",138844,12350,126494,8.9,91.1
534282,Head,2015-03-28,27,0.684,1,1,648,"Woman Walks Ahead",80912,57528,23384,71.1,28.9
534282,Head,2015-03-28,27,0.684,1,1,686,"Ramen Heads",57345,57345,0,100,0
534338,"An Interview with God",2018-08-20,18,7.625,6.7,58,316,"An Interview with God",2251795,1201434,1050361,53.4,46.6
534344,"Running for Grace",2018-08-17,10749,6.479,6.8,24,639,"Running for Grace",89988,89988,0,100,0
536404,Wolf,2018-07-15,27,0.6,6,1,630,"Meow Wolf: Origin Story",99488,99488,0,100,0
536768,"Beautifully Broken",2018-08-24,18,2.605,8,1,365,"Beautifully Broken",1271572,1209645,61927,95.1,4.9
537723,Instant,2018-07-19,878,1.708,7,2,54,"Instant Family",120556201,67363237,53192964,55.9,44.1
537751,"Gosnell: The Trial of America's Biggest Serial Killer",2018-10-12,80,5.236,5.4,15,278,"Gosnell: The Trial of America's Biggest Serial Killer",3679893,3679893,0,100,0
537991,Battle,2018-07-24,0,0.6,0,0,117,"The Great Battle",41509280,472166,41037114,1.1,98.9
539070,"Fragments of Truth",2018-04-24,99,0.6,0,0,538,"Fragments of Truth",219342,219342,0,100,0
539199,"The Great Buster: A Celebration",2018-10-05,99,3.322,7.1,8,603,"The Great Buster: A Celebration",125807,118344,7463,94.1,5.9
541342,"The Riot Act",2018-09-14,53,3.713,6,1,656,"The Riot Act",75506,75506,0,100,0
541560,"The Wind",2018-09-20,27,8.259,5.1,43,450,"Leaning Into The Wind",452372,400530,51842,88.5,11.5
541701,Play,2018-08-10,99,0.747,8,1,12,"Ready Player One",582890172,137690172,445200000,23.6,76.4
541701,Play,2018-08-10,99,0.747,8,1,803,"Narcissister Organ Player",15334,15334,0,100,0
541701,Play,2018-08-10,99,0.747,8,1,876,Fourplay,3550,3550,0,100,0
542020,RUN,2018-08-12,53,0.6,0,0,35,"Maze Runner: The Death Cure",288175335,58032443,230142892,20.1,79.9
542020,RUN,2018-08-12,53,0.6,0,0,290,"The Front Runner",3242235,2000105,1242130,61.7,38.3
542020,RUN,2018-08-12,53,0.6,0,0,639,"Running for Grace",89988,89988,0,100,0
542020,RUN,2018-08-12,53,0.6,0,0,670,"3100, Run and Become",65524,65524,0,100,0
542020,RUN,2018-08-12,53,0.6,0,0,675,"River Runs Red",61789,9893,51896,16,84
542020,RUN,2018-08-12,53,0.6,0,0,751,"Ridge Runners",26019,26019,0,100,0
542557,Pure,2017-12-07,27,0.643,10,1,204,"Ash Is Purest White",11813509,422814,11390695,3.6,96.4
542905,Ride,2018-10-05,53,19.322,5.7,40,284,"The Rider",3434963,2419031,1015932,70.4,29.6
542994,"Jane and Emma",2018-10-12,18,1.788,7.5,1,472,"Jane and Emma",380030,380030,0,100,0
543089,"Divide and Conquer: The Story of Roger Ailes",2018-12-07,99,4.328,7.3,5,716,"Divide and Conquer: The Story of Roger Ailes",38510,38510,0,100,0
543208,"Trust Machine: The Story of Blockchain",2018-10-26,99,2.385,0,0,805,"Trust Machine: The Story of Blockchain",14905,14905,0,100,0
543580,"They Shall Not Grow Old",2018-12-17,99,15.222,8,163,163,"They Shall Not Grow Old 2018 Re-release",19130011,17956913,1173098,93.9,6.1
543749,Silencio,2018-10-26,18,3.04,8,4,484,Silencio,338596,158723,179873,46.9,53.1
543994,Saf,2018-09-10,18,2.598,9,1,239,"In Safe Hands",7079175,1737,7077438,0,100
544431,"The Clovehitch Killer",2018-11-16,80,9.251,6.4,192,566,"The Clovehitch Killer",167994,8208,159786,4.9,95.1
544611,"The Other Side",2018-08-25,18,1.826,0,0,864,"The Other Side of Everything",4685,4685,0,100,0
546377,Grace,2018-09-23,35,2.931,10,1,114,"The Possession of Hannah Grace",43016528,14837422,28179106,34.5,65.5
546377,Grace,2018-09-23,35,2.931,10,1,238,"Amazing Grace",7212253,4450456,2761797,61.7,38.3
546377,Grace,2018-09-23,35,2.931,10,1,541,"Getting Grace",217812,217812,0,100,0
546377,Grace,2018-09-23,35,2.931,10,1,639,"Running for Grace",89988,89988,0,100,0
546512,War,2018-07-31,35,1.495,0,0,1,"Avengers: Infinity War",2048359754,678815482,1369544272,33.1,66.9
546512,War,2018-07-31,35,1.495,0,0,23,"Solo: A Star Wars Story",392924807,213767512,179157295,54.4,45.6
546512,War,2018-07-31,35,1.495,0,0,162,"Cold War 2018 Re-release",20272780,4580048,15692732,22.6,77.4
546512,War,2018-07-31,35,1.495,0,0,267,"Woman at War",4476065,847495,3628570,18.9,81.1
546512,War,2018-07-31,35,1.495,0,0,275,"A Private War",3826678,1633208,2193470,42.7,57.3
546512,War,2018-07-31,35,1.495,0,0,295,"Memoir of War",2980982,103636,2877346,3.5,96.5
546512,War,2018-07-31,35,1.495,0,0,317,"At War",2235052,4605,2230447,0.2,99.8
546512,War,2018-07-31,35,1.495,0,0,556,"Owaranai hito: Miyazaki Hayao",187320,187320,0,100,0
546512,War,2018-07-31,35,1.495,0,0,827,"Edward II 2018 Re-release",11055,4826,6229,43.7,56.3
546512,War,2018-07-31,35,1.495,0,0,835,"Zoo Wars",8998,8998,0,100,0
546512,War,2018-07-31,35,1.495,0,0,893,"Two Men Went to War 2018 Re-release",1227,1227,0,100,0
546565,"In Search of Greatness",2018-11-02,99,2.603,7,1,685,"In Search of Greatness",58090,58090,0,100,0
546567,Shine,2018-10-05,18,1.816,9.5,2,487,Shine,333388,333388,0,100,0
547454,"Never Heard",2018-11-01,18,3.935,7.8,6,626,"Never Heard",105271,105271,0,100,0
547967,Moses,2018-09-13,18,0.927,9,1,336,Moses,1807117,1807117,0,100,0
547973,"Game Changer",2018-06-23,16,0.653,7,1,881,"Game Changers",3142,3142,0,100,0
548061,"Puccini: La Bohème",2018-02-24,10402,1.96,0,0,337,"The Metropolitan Opera HD Live: Puccini: La Bohème",1764201,1764201,0,100,0
548063,Runner,2018-08-21,18,2.082,9.5,2,35,"Maze Runner: The Death Cure",288175335,58032443,230142892,20.1,79.9
548063,Runner,2018-08-21,18,2.082,9.5,2,290,"The Front Runner",3242235,2000105,1242130,61.7,38.3
548063,Runner,2018-08-21,18,2.082,9.5,2,751,"Ridge Runners",26019,26019,0,100,0
548537,Boys,2018-08-28,18,5.732,7.1,43,300,"Billionaire Boys Club",2713955,1349,2712606,0,100
548754,"River Runs Red",2018-11-09,53,7,4.9,20,675,"River Runs Red",61789,9893,51896,16,84
548786,"American Dresser",2018-09-21,12,4.691,5.7,7,872,"American Dresser",3895,3895,0,100,0
548887,"The Trump Prophecy",2018-10-02,18,4.709,5,4,412,"The Trump Prophecy",671198,671198,0,100,0
549094,Pepper,2018-04-05,18,1.738,0,0,100,Peppermint,53918723,35418723,18500000,65.7,34.3
549154,Moynihan,2018-10-03,99,1.801,0,0,737,Moynihan,31970,31970,0,100,0
549356,Crazy,2018-09-17,0,0.6,0,0,38,"Crazy Rich Asians",238532921,174532921,64000000,73.2,26.8
549936,CC,2018-09-22,878,1.641,0,0,147,"The Accidental Detective 2: In Action",24243825,179045,24064780,0.7,99.3
549936,CC,2018-09-22,878,1.641,0,0,283,"The Metropolitan Opera HD Live: Puccini: Tosca",3473616,2023749,1449867,58.3,41.7
549936,CC,2018-09-22,878,1.641,0,0,337,"The Metropolitan Opera HD Live: Puccini: La Bohème",1764201,1764201,0,100,0
549936,CC,2018-09-22,878,1.641,0,0,376,"The Metropolitan Opera HD Live: Puccini: La Fanciulla del West",1023233,1023233,0,100,0
549936,CC,2018-09-22,878,1.641,0,0,449,"The Gospel According to André",454550,400713,53837,88.2,11.8
549936,CC,2018-09-22,878,1.641,0,0,537,"The Metropolitan Opera HD Live: Puccini: Turandot",219619,172627,46992,78.6,21.4
549936,CC,2018-09-22,878,1.641,0,0,598,"The Metropolitan Opera HD Live: Puccini: Madama Butterfly",129730,129730,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,282,"The Oscar Nominated Short Films 2018: Live Action",3511123,3508777,2346,99.9,0
550108,Live,2018-09-18,27,1.584,1,1,283,"The Metropolitan Opera HD Live: Puccini: Tosca",3473616,2023749,1449867,58.3,41.7
550108,Live,2018-09-18,27,1.584,1,1,330,"The Metropolitan Opera HD Live: Verdi: La Traviata",1982588,1882931,99657,95,5
550108,Live,2018-09-18,27,1.584,1,1,337,"The Metropolitan Opera HD Live: Puccini: La Bohème",1764201,1764201,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,338,"The Metropolitan Opera HD Live: Massenet: Cendrillon",1747259,1243306,503953,71.2,28.8
550108,Live,2018-09-18,27,1.584,1,1,345,"The Metropolitan Opera HD Live: Verdi: Aida",1595902,1595902,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,360,"The Metropolitan Opera HD Live: Rossini: Semiramide",1332900,1033651,299249,77.5,22.5
550108,Live,2018-09-18,27,1.584,1,1,361,"The Metropolitan Opera HD Live: Mozart: Così fan tutte",1302949,1302949,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,368,"The Metropolitan Opera HD Live: Saint-Saëns: Samson et Dalila",1195758,1195758,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,369,"The Metropolitan Opera HD Live: Verdi: Luisa Miller",1166858,1166858,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,373,"The Metropolitan Opera HD Live: Donizetti: L'Elisir d'Amore",1115018,1115018,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,376,"The Metropolitan Opera HD Live: Puccini: La Fanciulla del West",1023233,1023233,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,379,"National Theatre Live: Antony & Cleopatra",998079,83672,914407,8.4,91.6
550108,Live,2018-09-18,27,1.584,1,1,394,"The Metropolitan Opera HD Live: Nico Muhly: Marnie",865551,849710,15841,98.2,1.8
550108,Live,2018-09-18,27,1.584,1,1,423,"DCI 2019: Big, Loud & Live 16",603320,603320,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,445,"Puffs: Filmed Live Off Broadway",464483,464483,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,490,"The Bolshoi Ballet: Live From Moscow - The Nutcracker",323928,323928,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,495,"The Bolshoi Ballet: Live From Moscow - Romeo and Juliet",313088,313088,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,499,"The Bolshoi Ballet: Live From Moscow - Giselle",302681,302681,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,508,"But Deliver Us from Evil",285169,285169,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,519,"Eating You Alive",260534,260534,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,537,"The Metropolitan Opera HD Live: Puccini: Turandot",219619,172627,46992,78.6,21.4
550108,Live,2018-09-18,27,1.584,1,1,547,"The Bolshoi Ballet: Live From Moscow - Coppélia",202217,202217,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,555,"The Bolshoi Ballet: Live From Moscow - Don Quixote",187946,187946,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,558,"National Theatre Live: King Lear",185305,185305,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,562,"The Bolshoi Ballet: Live From Moscow - The Flames of Paris",175922,175922,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,564,"The Bolshoi Ballet: Live From Moscow - La Sylphide",171177,171177,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,567,"The Bolshoi Ballet: Live From Moscow - The Lady of the Camellias",167991,167991,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,573,"National Theatre Live: The Curious Incident of the Dog in the Night-Time 2018 Re-release",160381,160381,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,598,"The Metropolitan Opera HD Live: Puccini: Madama Butterfly",129730,129730,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,599,"The Metropolitan Opera HD Live: Tchaikovsky: Eugene Onegin 2018 Re-release",129498,129498,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,600,"The Metropolitan Opera HD Live: Verdi: Il Trovatore",129393,129393,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,624,"National Theatre Live: Julius Caesar",107057,107057,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,632,"National Theatre Live: Macbeth",97857,97857,0,100,0
550108,Live,2018-09-18,27,1.584,1,1,733,"Distant Voices, Still Lives 2018 Re-release",33301,5234,28067,15.7,84.3
550503,"The Advocates",2018-09-22,99,1.214,0,0,830,"The Advocates",10402,10402,0,100,0
551229,Her,2018-09-27,18,0.6,0,0,2,"Black Panther",1346913161,700059566,646853595,52,48
551229,Her,2018-09-27,18,0.6,0,0,22,"Mamma Mia! Here We Go Again",395044706,120634935,274409771,30.5,69.5
551229,Her,2018-09-27,18,0.6,0,0,42,"Christopher Robin",197744377,99215042,98529335,50.2,49.8
551229,Her,2018-09-27,18,0.6,0,0,73,"Sherlock Gnomes",90345871,43242871,47103000,47.9,52.1
551229,Her,2018-09-27,18,0.6,0,0,80,Hereditary,79336821,44069456,35267365,55.5,44.5
551229,Her,2018-09-27,18,0.6,0,0,153,"Big Brother",22090304,85624,22004680,0.4,99.6
551229,Her,2018-09-27,18,0.6,0,0,158,"My Hero Academia: Two Heroes",21022724,5754556,15268168,27.4,72.6
551229,Her,2018-09-27,18,0.6,0,0,168,"Sorry to Bother You",18170707,17493096,677611,96.3,3.7
551229,Her,2018-09-27,18,0.6,0,0,193,"The Sisters Brothers",13143056,3143056,10000000,23.9,76.1
551229,Her,2018-09-27,18,0.6,0,0,237,"Return of the Hero",7362730,37108,7325622,0.5,99.5
551229,Her,2018-09-27,18,0.6,0,0,259,"Sgt. Stubby: An American Hero",4932694,4015935,916759,81.4,18.6
551229,Her,2018-09-27,18,0.6,0,0,385,"The Catcher Was a Spy",953953,725223,228730,76,24
551229,Her,2018-09-27,18,0.6,0,0,426,"Bilal: A New Breed of Hero 2018 Re-release",576805,490973,85832,85.1,14.9
551229,Her,2018-09-27,18,0.6,0,0,434,"He's Out There",544674,0,544674,0,100
551229,Her,2018-09-27,18,0.6,0,0,435,"Dragon Ball Z: Bardock - The Father of Goku/Dragon Ball Z: Fusion Reborn",540707,540707,0,100,0
551229,Her,2018-09-27,18,0.6,0,0,505,"The Silence of Others",289455,67986,221469,23.5,76.5
551229,Her,2018-09-27,18,0.6,0,0,591,"Another Day of Life",134801,3190,131611,2.4,97.6
551229,Her,2018-09-27,18,0.6,0,0,601,"Where Hands Touch",128269,67743,60526,52.8,47.2
551229,Her,2018-09-27,18,0.6,0,0,646,"Bhavesh Joshi Superhero",81792,57376,24416,70.1,29.9
551229,Her,2018-09-27,18,0.6,0,0,676,"Here and Now",61271,13892,47379,22.7,77.3
551229,Her,2018-09-27,18,0.6,0,0,680,"Where Is Kyra?",59717,59717,0,100,0
551229,Her,2018-09-27,18,0.6,0,0,711,"On Her Shoulders",40145,28288,11857,70.5,29.5
551229,Her,2018-09-27,18,0.6,0,0,753,"Black Mother",25919,18762,7157,72.4,27.6
551229,Her,2018-09-27,18,0.6,0,0,775,"The Devil and Father Amorth",20449,20449,0,100,0
551229,Her,2018-09-27,18,0.6,0,0,779,"One Sings, the Other Doesn't",19919,19919,0,100,0
551229,Her,2018-09-27,18,0.6,0,0,796,"Haikara-San: Here Comes Miss Modern",16572,16572,0,100,0
551229,Her,2018-09-27,18,0.6,0,0,816,"Of Fathers and Sons",12579,12579,0,100,0
551229,Her,2018-09-27,18,0.6,0,0,819,"L'héritage de la chouette",12316,12316,0,100,0
551229,Her,2018-09-27,18,0.6,0,0,864,"The Other Side of Everything",4685,4685,0,100,0
551229,Her,2018-09-27,18,0.6,0,0,895,"Half Brothers",1100,1100,0,100,0
551229,Her,2018-09-27,18,0.6,0,0,898,"Higher Power",528,528,0,100,0
551417,Ada,2018-10-01,0,1.462,0,0,432,Dhadak,549628,0,549628,0,100
551417,Ada,2018-10-01,0,1.462,0,0,598,"The Metropolitan Opera HD Live: Puccini: Madama Butterfly",129730,129730,0,100,0
551634,"Last Letter",2018-11-09,10749,1.4,6,2,203,"Last Letter",11834622,180946,11653676,1.5,98.5
551738,Urn,2018-10-01,27,1.96,0,0,29,"Mary Poppins Returns",349537494,171958438,177579056,49.2,50.8
551738,Urn,2018-10-01,27,1.96,0,0,115,"Long Day's Journey Into Night",42130435,521365,41609070,1.2,98.8
551738,Urn,2018-10-01,27,1.96,0,0,161,"Burn the Stage: The Movie",20347513,4201819,16145694,20.7,79.3
551738,Urn,2018-10-01,27,1.96,0,0,234,Burning,7558651,718991,6839660,9.5,90.5
551738,Urn,2018-10-01,27,1.96,0,0,237,"Return of the Hero",7362730,37108,7325622,0.5,99.5
551738,Urn,2018-10-01,27,1.96,0,0,382,"Journey's End",970809,161796,809013,16.7,83.3
551738,Urn,2018-10-01,27,1.96,0,0,427,"The Cat Returns 2018 Re-release",563718,563718,0,100,0
551738,Urn,2018-10-01,27,1.96,0,0,657,"Above and Beyond: NASA's Journey to Tomorrow",74711,74711,0,100,0
551738,Urn,2018-10-01,27,1.96,0,0,755,"An Elephant's Journey",24844,24844,0,100,0
551744,Sebastian,2018-03-10,27,1.196,0,0,533,"Belle and Sebastian, Friends for Life 2018 Re-release",229983,105890,124093,46,54
551908,"The Box",2018-10-01,27,1.75,0,0,651,"The Boxcar Children - Surprise Island",78676,78676,0,100,0
552882,Girl,2018-10-13,18,0.6,0,0,127,"The Girl in the Spider's Web",35164920,14841338,20323582,42.2,57.8
552882,Girl,2018-10-13,18,0.6,0,0,177,"Forever My Girl",16376066,16376066,0,100,0
552882,Girl,2018-10-13,18,0.6,0,0,218,"Girls vs Gangsters",10265819,37115,10228704,0.4,99.6
552882,Girl,2018-10-13,18,0.6,0,0,470,"How To Talk To Girls at Parties",385733,84809,300924,22,78
552882,Girl,2018-10-13,18,0.6,0,0,565,"Girls of the Sun",168771,19712,149059,11.7,88.3
552882,Girl,2018-10-13,18,0.6,0,0,587,"Support the Girls",139550,129124,10426,92.5,7.5
552882,Girl,2018-10-13,18,0.6,0,0,617,"A Boy. A Girl. A Dream.",112552,112552,0,100,0
554015,Seasons,2018-01-29,0,0.615,0,0,596,"Five Seasons: The Gardens of Piet Oudolf",130319,119223,11096,91.5,8.5
554110,"In Echo Park",2018-02-23,80,2.228,7.3,3,847,"In Echo Park",7072,7072,0,100,0
554205,"A Cool Fish",2018-11-16,35,1.58,6.1,14,55,"A Cool Fish",118153135,551876,117601259,0.5,99.5
554305,Doe,2018-09-27,53,2.453,7,3,779,"One Sings, the Other Doesn't",19919,19919,0,100,0
554633,Spiral,2018-10-16,53,2.048,7,1,842,Spiral,8190,8190,0,100,0
554667,Pop,2018-10-17,0,1.752,0,0,29,"Mary Poppins Returns",349537494,171958438,177579056,49.2,50.8
554667,Pop,2018-10-17,0,1.752,0,0,228,"Pope Francis - A Man Of His Word",8608385,2008385,6600000,23.3,76.7
554683,Feet,2018-06-09,0,1.492,0,0,179,"Finding Your Feet",15845593,1418682,14426911,9,91
554683,Feet,2018-06-09,0,1.492,0,0,514,"The World Before Your Feet",268644,268644,0,100,0
554697,Toto,2018-08-01,18,1.456,0,0,143,"My Neighbor Totoro 2018 Re-release",27083857,1144649,25939208,4.2,95.8
554779,"Swing Kids",2018-12-21,18,1.935,8.3,19,215,"Swing Kids",10397408,222001,10175407,2.1,97.9
555453,Detour,2018-08-03,12,0.6,0,0,797,Detour,16172,16172,0,100,0
556693,Group,2017-12-01,99,0.6,0,0,722,"Small Group",37058,37058,0,100,0
557179,"The Lost Village",2018-10-19,99,1.217,0,0,888,"The Lost Village",1780,1780,0,100,0
557182,"TVTV: Video Revolutionaries",2018-10-19,99,0.6,0,0,897,"TVTV: Video Revolutionaries",812,812,0,100,0
557660,"Making The Five Heartbeats",2018-08-27,99,0.687,0,0,668,"Making the Five Heartbeats",67415,67415,0,100,0
557973,Peace,2018-10-28,99,0.6,0,0,867,"The Peacemaker",4400,4400,0,100,0
558199,Wings,2018-10-21,14,1.214,0,0,606,"Wings of Desire 2018 Re-release",123830,123830,0,100,0
558205,Jane,2018-10-21,18,1.249,6,1,472,"Jane and Emma",380030,380030,0,100,0
559199,Dol,2018-11-04,0,0.6,0,0,596,"Five Seasons: The Gardens of Piet Oudolf",130319,119223,11096,91.5,8.5
559515,"Made for More",2018-01-01,99,0.6,0,0,294,"Made for More",2999134,2999134,0,100,0
561089,Eve,2018-07-27,878,1.206,0,0,79,"Den of Thieves",80509622,44947622,35562000,55.8,44.2
561089,Eve,2018-07-27,878,1.206,0,0,121,Believer,39047153,365639,38681514,0.9,99.1
561089,Eve,2018-07-27,878,1.206,0,0,170,"Everybody Knows",17997350,2660165,15337185,14.8,85.2
561089,Eve,2018-07-27,878,1.206,0,0,177,"Forever My Girl",16376066,16376066,0,100,0
561089,Eve,2018-07-27,878,1.206,0,0,197,"Can You Ever Forgive Me?",12442161,8803865,3638296,70.8,29.2
561089,Eve,2018-07-27,878,1.206,0,0,205,"King of Thieves",11338478,7518,11330960,0,99.9
561089,Eve,2018-07-27,878,1.206,0,0,214,"Every Day",10421847,6102076,4319771,58.6,41.4
561089,Eve,2018-07-27,878,1.206,0,0,256,"Never Look Away",5083864,1304042,3779822,25.7,74.3
